;UUID;Protokoll;URL
0;db5a52b4-0f5f-4998-a9a8-dd9539f93809;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/images/ortho/swissimage10.html
1;db5a52b4-0f5f-4998-a9a8-dd9539f93809;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?topic=swisstopo&lang=de&bgLayer=voidLayer&X=179943.14&Y=673886.99&zoom=1&catalogNodes=1476,1430&layers=ch.swisstopo.swissimage-product
0;d86ba57c-6053-44bf-9516-2ea3d376d76d;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/images/ortho/swissimage-hist-1946.html
1;d86ba57c-6053-44bf-9516-2ea3d376d76d;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?lang=de&topic=swisstopo&bgLayer=ch.swisstopo.pixelkarte-farbe&X=185466.05&Y=647539.98&zoom=1&layers=ch.swisstopo.swissimage-hist1946
2;d86ba57c-6053-44bf-9516-2ea3d376d76d;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.0.0&REQUEST=GetCapabilities
3;d86ba57c-6053-44bf-9516-2ea3d376d76d;OGC:WMS;"https://wms.geo.admin.ch/?REQUEST=GetCapabilities&amp;SERVICE=WMS&amp;VERSION=1.0.0"
0;1a764cdd-9d11-4cfe-b440-66d7caef7fa4;WWW:LINK;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/arbeitsstaetten-beschaeftigung/statistik-unternehmensstruktur-statent-ab-2011.assetdetail.3303066.html
1;1a764cdd-9d11-4cfe-b440-66d7caef7fa4;CHTOPO:specialised-geoportal;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/arbeitsstaetten-beschaeftigung.html
2;1a764cdd-9d11-4cfe-b440-66d7caef7fa4;WWW:DOWNLOAD-URL;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/arbeitsstaetten-beschaeftigung/statistik-unternehmensstruktur-statent-ab-2011.html
3;1a764cdd-9d11-4cfe-b440-66d7caef7fa4;ESRI:REST;https://api3.geo.admin.ch
0;ecc82a85-9ecb-4f14-873d-bd07d8468bad;WWW:LINK;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/arbeitsstaetten-beschaeftigung/statistik-unternehmensstruktur-statent-ab-2011.assetdetail.3303066.html
1;ecc82a85-9ecb-4f14-873d-bd07d8468bad;WWW:DOWNLOAD-URL;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/arbeitsstaetten-beschaeftigung/statistik-unternehmensstruktur-statent-ab-2011.html
2;ecc82a85-9ecb-4f14-873d-bd07d8468bad;CHTOPO:specialised-geoportal;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/arbeitsstaetten-beschaeftigung.html
3;ecc82a85-9ecb-4f14-873d-bd07d8468bad;ESRI:REST;https://api3.geo.admin.ch
0;ac730d03-1840-4f64-bc89-9f06d2491e25;WWW:DOWNLOAD-URL;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/gebaeude-wohnungen-haushalte-personen/gebaeude-wohnungen-ab-2010.html
1;ac730d03-1840-4f64-bc89-9f06d2491e25;CHTOPO:specialised-geoportal;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/gebaeude-wohnungen-haushalte-personen.html
2;ac730d03-1840-4f64-bc89-9f06d2491e25;WWW:LINK;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/gebaeude-wohnungen-haushalte-personen/gebaeude-wohnungen-ab-2010.assetdetail.4143609.html
3;ac730d03-1840-4f64-bc89-9f06d2491e25;ESRI:REST;https://api3.geo.admin.ch
0;987a55d8-fcc5-497a-b553-da1f1517e5c4;WWW:DOWNLOAD-URL;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/gebaeude-wohnungen-haushalte-personen/gebaeude-wohnungen-ab-2010.html
1;987a55d8-fcc5-497a-b553-da1f1517e5c4;CHTOPO:specialised-geoportal;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/gebaeude-wohnungen-haushalte-personen.html
2;987a55d8-fcc5-497a-b553-da1f1517e5c4;WWW:LINK;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/gebaeude-wohnungen-haushalte-personen/gebaeude-wohnungen-ab-2010.assetdetail.4143609.html
3;987a55d8-fcc5-497a-b553-da1f1517e5c4;ESRI:REST;https://api3.geo.admin.ch
0;4bfbbf20-d90e-4131-8fe2-4c454ad45c16;CHTOPO:specialised-geoportal;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/gebaeude-wohnungen-haushalte-personen.html
1;4bfbbf20-d90e-4131-8fe2-4c454ad45c16;WWW:DOWNLOAD-URL;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/gebaeude-wohnungen-haushalte-personen/bevoelkerung-haushalte-ab-2010.html
2;4bfbbf20-d90e-4131-8fe2-4c454ad45c16;WWW:LINK;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/gebaeude-wohnungen-haushalte-personen/bevoelkerung-haushalte-ab-2010.assetdetail.6027949.html
3;4bfbbf20-d90e-4131-8fe2-4c454ad45c16;ESRI:REST;https://api3.geo.admin.ch
0;1a4d7eee-5135-4895-a255-e1dfd1fd6ff9;WWW:LINK;http://www.bafu.admin.ch/ezgg-ch
1;1a4d7eee-5135-4895-a255-e1dfd1fd6ff9;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
2;1a4d7eee-5135-4895-a255-e1dfd1fd6ff9;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bafu.wasser-gebietsauslaesse/data.zip
3;1a4d7eee-5135-4895-a255-e1dfd1fd6ff9;CHTOPO:specialised-geoportal;http://www.bafu.admin.ch/ezgg-ch
0;300a3547-7b21-40a1-85d4-5d5387e81afc;WWW:LINK;http://www.bafu.admin.ch/ezgg-ch
1;300a3547-7b21-40a1-85d4-5d5387e81afc;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
2;300a3547-7b21-40a1-85d4-5d5387e81afc;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bafu.wasser-vorfluter/data.zip
3;300a3547-7b21-40a1-85d4-5d5387e81afc;CHTOPO:specialised-geoportal;http://www.bafu.admin.ch/ezgg-ch
0;6d9c8ba5-2532-46ed-bc26-0a4017787a56;WWW:LINK;http://www.bafu.admin.ch/ezgg-ch
1;6d9c8ba5-2532-46ed-bc26-0a4017787a56;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
2;6d9c8ba5-2532-46ed-bc26-0a4017787a56;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bafu.wasser-teileinzugsgebiete_2/data.zip
3;6d9c8ba5-2532-46ed-bc26-0a4017787a56;CHTOPO:specialised-geoportal;http://www.bafu.admin.ch/ezgg-ch
0;f9e7ce17-3622-4ae4-8cbb-067011d5eed5;WWW:LINK;http://hydrologischeratlas.ch/produkte/druckausgabe/grundlagen/tafel-1-2
1;f9e7ce17-3622-4ae4-8cbb-067011d5eed5;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?lang=de&topic=gewiss&bgLayer=ch.swisstopo.pixelkarte-grau&E=2612443.00&N=1182156.88&zoom=1
0;edff6d33-ba8c-441e-b8bd-7ab4969d4440;WWW:LINK;http://hydrologischeratlas.ch/produkte/druckausgabe/grundlagen/tafel-1-2
1;edff6d33-ba8c-441e-b8bd-7ab4969d4440;WWW:DOWNLOAD-URL;https://hydromaps.ch/#de/8/46.830/8.190/bl_hds--a03_a03_palps_yr_03_fluss_clean_topo$0
2;edff6d33-ba8c-441e-b8bd-7ab4969d4440;CHTOPO:specialised-geoportal;https://hydromaps.ch/#de/8/46.830/8.190/bl_hds--a02_a02_palps_yr_02_bilanz_clean_topo$0--a03_a03_palps_yr_03_fluss_clean_topo$0
0;52d0c066-65dd-4dd1-ac94-2b34f83a9bd6;WWW:LINK;http://hydrologischeratlas.ch/produkte/druckausgabe/grundlagen/tafel-1-2
1;52d0c066-65dd-4dd1-ac94-2b34f83a9bd6;WWW:DOWNLOAD-URL;https://hydromaps.ch/#de/8/46.830/8.190/bl_hds--a02_a02_palps_yr_02_bilanz_clean_topo$0
2;52d0c066-65dd-4dd1-ac94-2b34f83a9bd6;CHTOPO:specialised-geoportal;https://hydromaps.ch/#de/8/46.830/8.190/bl_hds--a02_a02_palps_yr_02_bilanz_clean_topo$0
0;393940cd-6a67-4190-8b91-378669cdea1d;WWW:LINK;https://www.bfe.admin.ch/energiestaedte
1;393940cd-6a67-4190-8b91-378669cdea1d;MAP:Preview;https://map.geo.admin.ch/?topic=energie&lang=de&layers=ch.bfe.energiestaedte
2;393940cd-6a67-4190-8b91-378669cdea1d;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bfe.energiestaedte/gpkg/2056/ch.bfe.energiestaedte.zip
3;393940cd-6a67-4190-8b91-378669cdea1d;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bfe.energiestaedte/xtf/2056/ch.bfe.energiestaedte.zip
4;393940cd-6a67-4190-8b91-378669cdea1d;ESRI:REST;https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bfe.energiestaedte
5;393940cd-6a67-4190-8b91-378669cdea1d;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
0;d11e76bf-7df2-4057-8fa8-71a0a19523ea;WWW:LINK;https://www.bfe.admin.ch/2000-watt-areale
1;d11e76bf-7df2-4057-8fa8-71a0a19523ea;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bfe.energiestaedte-2000watt-areale/shp/2056/ch.bfe.energiestaedte-2000watt-areale.zip
2;d11e76bf-7df2-4057-8fa8-71a0a19523ea;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bfe.energiestaedte-2000watt-areale/xtf/2056/ch.bfe.energiestaedte-2000watt-areale.zip
3;d11e76bf-7df2-4057-8fa8-71a0a19523ea;MAP:Preview;https://map.geo.admin.ch/?topic=energie&lang=de&layers=ch.bfe.energiestaedte-2000watt-areale
4;d11e76bf-7df2-4057-8fa8-71a0a19523ea;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
5;d11e76bf-7df2-4057-8fa8-71a0a19523ea;ESRI:REST;https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bfe.energiestaedte-2000watt-areale
0;239a4b60-9478-4120-87d9-5671c4516269;WWW:LINK;https://www.bafu.admin.ch/erdbeben
1;239a4b60-9478-4120-87d9-5671c4516269;WWW:DOWNLOAD-URL;https://www.bafu.admin.ch/bafu/de/home/zustand/daten/geodaten/naturgefahren--geodaten.html
2;239a4b60-9478-4120-87d9-5671c4516269;CHTOPO:specialised-geoportal;http://data.geo.admin.ch/ch.bafu.gefahren-gefaehrdungszonen/data.zip
0;0f756190-b7f7-4a4b-94db-696ed67676a4;WWW:LINK;https://www.bfe.admin.ch/impulsberatung
1;0f756190-b7f7-4a4b-94db-696ed67676a4;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bfe.erneuerbarheizen/xtf/2056/ch.bfe.erneuerbarheizen.zip
2;0f756190-b7f7-4a4b-94db-696ed67676a4;MAP:Preview;https://map.geo.admin.ch/?topic=energie&lang=de&layers=ch.bfe.erneuerbarheizen
3;0f756190-b7f7-4a4b-94db-696ed67676a4;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
4;0f756190-b7f7-4a4b-94db-696ed67676a4;ESRI:REST;https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bfe.erneuerbarheizen
0;c3469d7a-9d43-4873-af2a-bd5cc230a958;ESRI:REST;https://www.blw.admin.ch/blw/de/home/nachhaltige-produktion/umwelt/boden.html
1;c3469d7a-9d43-4873-af2a-bd5cc230a958;ESRI:REST;http://map.blw.admin.ch/
2;c3469d7a-9d43-4873-af2a-bd5cc230a958;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.blw.erosion-fliesswegkarte
3;c3469d7a-9d43-4873-af2a-bd5cc230a958;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
4;c3469d7a-9d43-4873-af2a-bd5cc230a958;ESRI:REST;https://api3.geo.admin.ch
0;02210bb3-1c51-4c2c-a665-a696286b945c;WWW:LINK;https://www.blw.admin.ch/blw/de/home/nachhaltige-produktion/umwelt/boden.html
1;02210bb3-1c51-4c2c-a665-a696286b945c;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.blw.erosion/data.zip
2;02210bb3-1c51-4c2c-a665-a696286b945c;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;02210bb3-1c51-4c2c-a665-a696286b945c;WWW:DOWNLOAD-URL;-
4;02210bb3-1c51-4c2c-a665-a696286b945c;CHTOPO:specialised-geoportal;http://map.blw.admin.ch/
5;02210bb3-1c51-4c2c-a665-a696286b945c;ESRI:REST;https://api3.geo.admin.ch
0;14c92382-adf0-45d9-ad07-d41bd976c2a3;WWW:LINK;https://www.blw.admin.ch/blw/de/home/nachhaltige-produktion/umwelt/boden.html
1;14c92382-adf0-45d9-ad07-d41bd976c2a3;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.blw.erosion-quantitativ/data.zip
2;14c92382-adf0-45d9-ad07-d41bd976c2a3;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;14c92382-adf0-45d9-ad07-d41bd976c2a3;WWW:LINK;https://map.geo.admin.ch/?topic=blw&lang=de&bgLayer=ch.swisstopo.pixelkarte-farbehttp://map.blw.admin.ch/
4;14c92382-adf0-45d9-ad07-d41bd976c2a3;ESRI:REST;https://api3.geo.admin.ch
0;6007a86c-7e1d-4f3c-a7d9-4eae01cac9c0;WWW:LINK;https://www.tandfonline.com/doi/full/10.1080/17445647.2019.1585980
1;6007a86c-7e1d-4f3c-a7d9-4eae01cac9c0;WWW:DOWNLOAD-URL;https://www.bafu.admin.ch/geodaten
2;6007a86c-7e1d-4f3c-a7d9-4eae01cac9c0;;http://data.geo.admin.ch/ch.bafu.erosion-gruenland_bodenabtrag_apr/data.zip
3;6007a86c-7e1d-4f3c-a7d9-4eae01cac9c0;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
4;6007a86c-7e1d-4f3c-a7d9-4eae01cac9c0;;http://data.geo.admin.ch/ch.bafu.erosion-gruenland_bodenabtrag_nov/data.zip
0;86e14673-a4f0-49c1-8945-27b5c9134fea;WWW:LINK;https://www.tandfonline.com/doi/full/10.1080/17445647.2019.1585980
1;86e14673-a4f0-49c1-8945-27b5c9134fea;WWW:DOWNLOAD-URL;https://www.bafu.admin.ch/geodaten
2;86e14673-a4f0-49c1-8945-27b5c9134fea;;http://data.geo.admin.ch/ch.bafu.erosion-gruenland_bodenabtrag_jan/data.zip
3;86e14673-a4f0-49c1-8945-27b5c9134fea;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
0;256be392-6fa9-4595-b0a3-9390c039bb80;WWW:LINK;https://www.tandfonline.com/doi/full/10.1080/17445647.2019.1585980
1;256be392-6fa9-4595-b0a3-9390c039bb80;WWW:DOWNLOAD-URL;https://www.bafu.admin.ch/geodaten
2;256be392-6fa9-4595-b0a3-9390c039bb80;;http://data.geo.admin.ch/ch.bafu.erosion-gruenland_bodenabtrag_okt/data.zip
3;256be392-6fa9-4595-b0a3-9390c039bb80;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
0;4dc18e2d-e3e4-415b-b141-2c61feb1da52;WWW:LINK;https://www.tandfonline.com/doi/full/10.1080/17445647.2019.1585980
1;4dc18e2d-e3e4-415b-b141-2c61feb1da52;WWW:DOWNLOAD-URL;https://www.bafu.admin.ch/geodaten
2;4dc18e2d-e3e4-415b-b141-2c61feb1da52;;http://data.geo.admin.ch/ch.bafu.erosion-gruenland_bodenabtrag_sep/data.zip
3;4dc18e2d-e3e4-415b-b141-2c61feb1da52;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
0;b7a8ae3e-5ce7-429e-9783-4c4cd02481b9;WWW:LINK;https://www.tandfonline.com/doi/full/10.1080/17445647.2019.1585980
1;b7a8ae3e-5ce7-429e-9783-4c4cd02481b9;WWW:DOWNLOAD-URL;https://www.bafu.admin.ch/geodaten
2;b7a8ae3e-5ce7-429e-9783-4c4cd02481b9;;http://data.geo.admin.ch/ch.bafu.erosion-gruenland_bodenabtrag_dez/data.zip
3;b7a8ae3e-5ce7-429e-9783-4c4cd02481b9;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
0;7225cd4b-363a-44a0-822c-9c37e0a6930b;WWW:LINK;https://www.tandfonline.com/doi/full/10.1080/17445647.2019.1585980
1;7225cd4b-363a-44a0-822c-9c37e0a6930b;WWW:DOWNLOAD-URL;https://www.bafu.admin.ch/geodaten
2;7225cd4b-363a-44a0-822c-9c37e0a6930b;;http://data.geo.admin.ch/ch.bafu.erosion-gruenland_bodenabtrag_mrz/data.zip
3;7225cd4b-363a-44a0-822c-9c37e0a6930b;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
0;7681e749-7e18-4304-ba20-c9ca757a8794;WWW:LINK;https://www.tandfonline.com/doi/full/10.1080/17445647.2019.1585980
1;7681e749-7e18-4304-ba20-c9ca757a8794;WWW:DOWNLOAD-URL;https://www.bafu.admin.ch/geodaten
2;7681e749-7e18-4304-ba20-c9ca757a8794;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
0;8162b6fe-e9e4-4864-9f17-72e372a5f55a;WWW:LINK;https://www.tandfonline.com/doi/full/10.1080/17445647.2019.1585980
1;8162b6fe-e9e4-4864-9f17-72e372a5f55a;WWW:DOWNLOAD-URL;https://www.bafu.admin.ch/geodaten
2;8162b6fe-e9e4-4864-9f17-72e372a5f55a;;http://data.geo.admin.ch/ch.bafu.erosion-gruenland_bodenabtrag_mai/data.zip
3;8162b6fe-e9e4-4864-9f17-72e372a5f55a;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
0;3d738c4e-26d1-4688-9d4d-3c405214bf77;WWW:LINK;https://www.tandfonline.com/doi/full/10.1080/17445647.2019.1585980
1;3d738c4e-26d1-4688-9d4d-3c405214bf77;WWW:DOWNLOAD-URL;https://www.bafu.admin.ch/geodaten
2;3d738c4e-26d1-4688-9d4d-3c405214bf77;;http://data.geo.admin.ch/ch.bafu.erosion-gruenland_bodenabtrag_jun/data.zip
3;3d738c4e-26d1-4688-9d4d-3c405214bf77;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
0;2ed54e2b-e0da-406b-a7d0-5b0fbcd7f62b;WWW:LINK;https://www.tandfonline.com/doi/full/10.1080/17445647.2019.1585980
1;2ed54e2b-e0da-406b-a7d0-5b0fbcd7f62b;WWW:DOWNLOAD-URL;https://www.bafu.admin.ch/geodaten
2;2ed54e2b-e0da-406b-a7d0-5b0fbcd7f62b;;http://data.geo.admin.ch/ch.bafu.erosion-gruenland_bodenabtrag_feb/data.zip
3;2ed54e2b-e0da-406b-a7d0-5b0fbcd7f62b;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
0;05ab7dfa-9155-4575-a0a3-fdffd52f05d3;WWW:LINK;https://www.tandfonline.com/doi/full/10.1080/17445647.2019.1585980
1;05ab7dfa-9155-4575-a0a3-fdffd52f05d3;WWW:DOWNLOAD-URL;https://www.bafu.admin.ch/geodaten
2;05ab7dfa-9155-4575-a0a3-fdffd52f05d3;;http://data.geo.admin.ch/ch.bafu.erosion-gruenland_bodenabtrag_jul/data.zip
3;05ab7dfa-9155-4575-a0a3-fdffd52f05d3;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
0;6672872c-a579-42e1-b7d4-35d706b61cfb;WWW:LINK;https://www.tandfonline.com/doi/full/10.1080/17445647.2019.1585980
1;6672872c-a579-42e1-b7d4-35d706b61cfb;WWW:DOWNLOAD-URL;https://www.bafu.admin.ch/geodaten
2;6672872c-a579-42e1-b7d4-35d706b61cfb;;http://data.geo.admin.ch/ch.bafu.erosion-gruenland_bodenabtrag_aug/data.zip
3;6672872c-a579-42e1-b7d4-35d706b61cfb;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
0;9d673266-aed0-46f3-a536-4eb7d57582e9;WWW:LINK;https://www.blw.admin.ch/blw/de/home/nachhaltige-produktion/umwelt/boden.html
1;9d673266-aed0-46f3-a536-4eb7d57582e9;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.blw.feldblockkarte/data.zip
2;9d673266-aed0-46f3-a536-4eb7d57582e9;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;9d673266-aed0-46f3-a536-4eb7d57582e9;CHTOPO:specialised-geoportal;http://map.blw.admin.ch/
4;9d673266-aed0-46f3-a536-4eb7d57582e9;ESRI:REST;https://api3.geo.admin.ch
0;f995a522-62cb-4316-a762-f6a319985ed7;WWW:LINK;-
1;f995a522-62cb-4316-a762-f6a319985ed7;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.swisstopo.geologie-felslabore
2;f995a522-62cb-4316-a762-f6a319985ed7;CHTOPO:specialised-geoportal;-
3;f995a522-62cb-4316-a762-f6a319985ed7;CHTOPO:specialised-geoportal;http://map.geologieportal.ch
0;133b54a9-60d1-481c-85e8-e1a222d6ac3f;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/geology/models/bedrock-elevation.html
1;133b54a9-60d1-481c-85e8-e1a222d6ac3f;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.swisstopo.geologie-felsoberflaeche_hoehenmodell/data.zip
0;b6c8d9c6-a2ca-435a-af0a-6a8ac94199fc;WWW:LINK;https://www.bfe.admin.ch/waerme-und-kaelteangebot
1;b6c8d9c6-a2ca-435a-af0a-6a8ac94199fc;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.bfe.fernwaerme-angebot
2;b6c8d9c6-a2ca-435a-af0a-6a8ac94199fc;MAP:Preview;https://map.geo.admin.ch/?topic=energie&lang=de&layers=ch.bfe.fernwaerme-angebot
3;b6c8d9c6-a2ca-435a-af0a-6a8ac94199fc;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
4;b6c8d9c6-a2ca-435a-af0a-6a8ac94199fc;ESRI:REST;https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bfe.fernwaerme-angebot
0;32a8a3cd-d269-4915-b983-54fd979ca486;WWW:LINK;https://www.bfe.admin.ch/waerme-kaeltenachfrage-wohnen-und-dl
1;32a8a3cd-d269-4915-b983-54fd979ca486;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.bfe.fernwaerme-nachfrage_wohn_dienstleistungsgebaeude
2;32a8a3cd-d269-4915-b983-54fd979ca486;MAP:Preview;https://map.geo.admin.ch/?topic=energie&lang=de&layers=ch.bfe.fernwaerme-nachfrage_wohn_dienstleistungsgebaeude
3;32a8a3cd-d269-4915-b983-54fd979ca486;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
4;32a8a3cd-d269-4915-b983-54fd979ca486;ESRI:REST;https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bfe.fernwaerme-nachfrage_wohn_dienstleistungsgebaeude
0;25de2a79-1714-4db8-a7ad-48efc8a4f5c7;WWW:LINK;https://www.bfe.admin.ch/waerme-kaeltenachfrage-industrie
1;25de2a79-1714-4db8-a7ad-48efc8a4f5c7;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.bfe.fernwaerme-nachfrage_industrie
2;25de2a79-1714-4db8-a7ad-48efc8a4f5c7;MAP:Preview;https://map.geo.admin.ch/?topic=energie&lang=de&layers=ch.bfe.fernwaerme-nachfrage_industrie
3;25de2a79-1714-4db8-a7ad-48efc8a4f5c7;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
4;25de2a79-1714-4db8-a7ad-48efc8a4f5c7;ESRI:REST;https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bfe.fernwaerme-nachfrage_industrie
0;c653e1b5-4e2c-4ecf-ac11-008cf4b5a209;WWW:LINK;http://www.bafu.admin.ch/fischerei
1;c653e1b5-4e2c-4ecf-ac11-008cf4b5a209;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.bafu.fischerei-proliferative_nierenkrankheit/data.zip
2;c653e1b5-4e2c-4ecf-ac11-008cf4b5a209;WWW:DOWNLOAD-URL;http://www.bafu.admin.ch/umwelt/12877/15716/15719/index.html?lang=de#sprungmarke0_26
3;c653e1b5-4e2c-4ecf-ac11-008cf4b5a209;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch/?Y=660000&X=190000&zoom=1&bgLayer=ch.swisstopo.pixelkarte-grau&layers=ch.bafu.fischerei-proliferative_nierenkrankheit&layers_opacity=1&layers_visibility=true
0;c98723f6-4c76-480b-bada-c8a5ce3d20d8;WWW:LINK;https://www.bafu.admin.ch/moore
1;c98723f6-4c76-480b-bada-c8a5ce3d20d8;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.bafu.bundesinventare-flachmoore/data.zip
2;c98723f6-4c76-480b-bada-c8a5ce3d20d8;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;c98723f6-4c76-480b-bada-c8a5ce3d20d8;WWW:DOWNLOAD-URL;http://www.bafu.admin.ch/umwelt/12877/15716/15719/index.html?lang=de
4;c98723f6-4c76-480b-bada-c8a5ce3d20d8;CHTOPO:specialised-geoportal;http://map.bafu.admin.ch
0;4fbaa79b-688f-4060-9afd-b1c5b2147ee2;WWW:LINK;https://www.bazl.admin.ch/bazl/de/home/sicherheit/infrastruktur/flugplaetze.html
1;4fbaa79b-688f-4060-9afd-b1c5b2147ee2;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?topic=aviation&lang=de&bgLayer=ch.swisstopo.pixelkarte-grau&layers=ch.bazl.flugplaetze-heliports&catalogNodes=1379,1381,1514
0;e8b4794c-7045-4970-85eb-6caba4384976;WWW:LINK;http://www.bafu.admin.ch/floz-de
1;e8b4794c-7045-4970-85eb-6caba4384976;WWW:DOWNLOAD-URL;http://www.bafu.admin.ch/wasser/13462/13496/16044/index.html?lang=de
2;e8b4794c-7045-4970-85eb-6caba4384976;;-
0;836e4e0e-f2b5-4cbc-a20a-62fca7fd2ebe;WWW:LINK;https://www.bag.admin.ch/bag/de/home/krankheiten/krankheiten-im-ueberblick/fsme.html
1;836e4e0e-f2b5-4cbc-a20a-62fca7fd2ebe;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.bag.zecken-fsme-faelle/data.zip
